id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Lomets_2016_fall,oppel-balkans,118149,Lomets,238,2016-08-27T05:00:00Z,2016-09-21T03:11:18.323235Z
Macedonia_2011_fall,oppel-balkans,61952,Macedonia,160,2011-09-09T00:00:00Z,2011-09-24T10:27:00.003033Z
Malysh_2017_fall,karyakin-russia,116,Malysh,384,2017-09-15T05:00:00Z,2017-10-11T03:57:04.933489Z
Maria_2016_fall,oppel-balkans,149504,Maria,542,2016-09-19T05:36:11.012258Z,2016-10-19T04:21:37.879123Z
Mille_2013_fall,buechley-mideast,132085,Mille,266,,
Mille_2014_fall,buechley-mideast,132085,Mille,1574,2014-09-16T14:57:27.222490Z,2014-09-30T10:28:54.448240Z
Mille_2014_spring,buechley-mideast,132085,Mille,1488,,
Mille_2015_spring,buechley-mideast,132085,Mille,1273,,
Odiseas_2012_fall,oppel-balkans,118149,Odiseas,47,,
Orada_2015_fall,buechley-mideast,48500703778,Orada,1499,2015-08-19T23:11:42.964236Z,2015-10-04T08:56:31.563921Z
Orada_2016_fall,buechley-mideast,48500703778,Orada,731,2016-09-10T05:26:55.901918Z,2016-10-09T12:55:00.212815Z
Orada_2016_spring,buechley-mideast,48500703778,Orada,725,2016-05-02T12:08:48.190693Z,2016-06-17T10:55:52.463937Z
Orada_2017_spring,buechley-mideast,48500703778,Orada,163,,
Ossau_2018_fall,kobierzycki-france,17996,Ossau,132,2018-08-29T08:50:28.813055Z,2018-09-16T03:59:47.047735Z
Panteley_2018_fall,oppel-balkans,171360,Panteley,3481,2018-06-11T02:55:05.895573Z,2019-03-13T18:01:48.543993Z
Panteley_2018_spring,oppel-balkans,171360,Panteley,1100,,
Paschalis_2013_fall,oppel-balkans,130670,Paschalis,1527,2013-08-30T20:16:28.497653Z,2013-10-10T06:53:51.491550Z
Paschalis_2014_spring,oppel-balkans,130670,Paschalis,720,,
Poiares_2017_fall,life.rupis-spain,48797733001,Poiares,1052,2017-09-03T03:02:36.032361Z,2017-11-04T21:12:45.502778Z
Poiares_2017_spring,life.rupis-spain,48797733001,Poiares,322,,
Polya_2018_fall,oppel-balkans,171356,Polya,3694,2018-10-03T00:00:00Z,2018-12-28T18:18:36.026571Z
Polya_2018_spring,oppel-balkans,171356,Polya,1100,,
Provence_2017_fall,kobierzycki-france,5018,Provence,2318,2017-08-09T23:51:59.205095Z,2017-09-13T10:02:30.637694Z
Provence_2018_fall,kobierzycki-france,5018,Provence,942,2018-07-19T06:00:00Z,2018-10-07T18:00:00Z
Provence_2018_spring,kobierzycki-france,5018,Provence,2327,2018-03-09T06:00:00Z,2018-04-15T17:25:14.829448Z
Pyrenees_2015_fall,kobierzycki-france,48601087785,Pyrenees,955,,
Pyrenees_2015_spring,kobierzycki-france,48601087785,Pyrenees,32,,
Pyrenees_2016_fall,kobierzycki-france,48601087785,Pyrenees,576,2016-08-11T14:39:54.709873Z,2016-11-16T07:20:05.290127Z
Pyrenees_2016_spring,kobierzycki-france,48601087785,Pyrenees,555,,
Quel_2016_fall,migra-spain,4405,Quel,649,2016-08-11T11:46:07.035098Z,2016-11-07T22:18:31.851417Z
Quel_2017_fall,migra-spain,4405,Quel,1385,,
Quel_2017_spring,migra-spain,4405,Quel,1163,,
Quel_2018_spring,migra-spain,4405,Quel,17,,
Redcliff_2013_fall,oppel-balkans,130673,Redcliff,198,2013-09-01T07:21:22.953637Z,2013-10-04T08:55:34.009027Z
Regina_2016_fall,oppel-balkans,149506,Regina,166,2016-08-26T20:35:41.366849Z,2016-09-20T07:31:18.806053Z
Rupis_2016_fall,life.rupis-spain,48511694900,Rupis,1387,2016-09-10T19:44:18.876608Z,2016-10-15T20:09:48.681373Z
Rupis_2017_fall,life.rupis-spain,48511694900,Rupis,1264,2017-09-04T11:11:10.601878Z,2017-10-10T03:26:32.317231Z
Rupis_2017_spring,life.rupis-spain,48511694900,Rupis,1386,2017-04-02T09:00:00Z,2017-04-25T06:13:55.335018Z
Rupis_2018_fall,life.rupis-spain,48511694900,Rupis,1575,2018-09-22T07:00:00Z,2018-10-19T21:18:30.496720Z
Rupis_2018_spring,life.rupis-spain,48511694900,Rupis,1257,2018-03-11T06:00:00Z,2018-04-10T08:43:19.110185Z
Sanie_2013_fall,oppel-balkans,131249,Sanie,1560,2013-08-02T05:00:00Z,2013-10-19T05:41:44.298568Z
Sanie_2014_fall,oppel-balkans,131249,Sanie,2314,,
Sanie_2014_spring,oppel-balkans,131249,Sanie,2249,,
Sanie_2015_fall,oppel-balkans,131249,Sanie,2206,2015-07-24T02:00:00Z,2015-09-16T20:27:23.042686Z
Sanie_2015_spring,oppel-balkans,131249,Sanie,2232,2015-04-21T14:36:27.677056Z,2015-06-17T01:23:13.494039Z
Sanie_2016_fall,oppel-balkans,131249,Sanie,1108,2016-07-02T00:00:00Z,2016-11-16T07:20:05.290127Z
Sanie_2016_spring,oppel-balkans,131249,Sanie,2186,2016-03-28T09:54:50.386111Z,2016-05-30T15:17:46.955480Z
Sarygush_2017_fall,karyakin-russia,117,Sarygush,300,2017-09-05T05:00:00Z,2017-09-26T21:13:29.049570Z
Serhat_2014_fall,buechley-mideast,10007,Serhat,705,2014-09-14T06:18:14.584934Z,2014-10-12T21:59:04.078261Z
Serhat_2014_spring,buechley-mideast,10007,Serhat,223,,
Spartacus_2010_fall,oppel-balkans,61952,Spartacus,966,2010-08-02T23:58:31.785101Z,2010-12-30T01:00:20.094785Z
Spartacus_2011_spring,oppel-balkans,61952,Spartacus,124,,
Svetlina_2012_fall,oppel-balkans,118152,Svetlina,1348,2012-09-06T05:00:00Z,2012-12-14T13:30:45.497857Z
Svetlina_2013_fall,oppel-balkans,118152,Svetlina,2108,2013-11-09T01:00:48.164159Z,2013-12-26T03:05:48.894821Z
Svetlina_2013_spring,oppel-balkans,118152,Svetlina,2046,,
Svetlina_2014_fall,oppel-balkans,118152,Svetlina,813,,
Svetlina_2014_spring,oppel-balkans,118152,Svetlina,2176,2014-05-24T04:00:00Z,2014-06-14T20:36:48.419084Z
Tuzluca_2013_fall,buechley-mideast,209,Tuzluca,3979,2013-07-13T21:47:42.451939Z,2013-11-10T22:16:46.531984Z
Tuzluca_2013_spring,buechley-mideast,209,Tuzluca,205,,
Tuzluca_2014_fall,buechley-mideast,209,Tuzluca,4242,2014-08-01T00:00:00Z,2014-10-11T22:00:00Z
Tuzluca_2014_spring,buechley-mideast,209,Tuzluca,3960,2014-03-16T22:30:17.472702Z,2014-05-23T13:47:45.371407Z
Tuzluca_2015_fall,buechley-mideast,209,Tuzluca,4354,2015-08-28T00:00:00Z,2015-10-09T06:33:24.131249Z
Tuzluca_2015_spring,buechley-mideast,209,Tuzluca,4212,2015-01-28T00:00:00Z,2015-04-23T11:16:57.897773Z
Tuzluca_2016_fall,buechley-mideast,209,Tuzluca,2274,2016-09-09T00:00:00Z,2016-10-16T16:32:59.428162Z
Tuzluca_2016_spring,buechley-mideast,209,Tuzluca,4175,2016-02-21T04:56:38.011683Z,2016-04-29T08:21:05.116226Z
Volen_2012_fall,oppel-balkans,118148,Volen,1514,2012-08-31T21:55:12.999043Z,2012-12-31T22:00:00Z
Volen_2013_fall,oppel-balkans,118148,Volen,2243,,
Volen_2013_spring,oppel-balkans,118148,Volen,2217,,
Volen_2014_fall,oppel-balkans,118148,Volen,1007,2014-09-08T16:38:31.462037Z,2014-10-15T04:09:20.538640Z
Volen_2014_spring,oppel-balkans,118148,Volen,2143,2014-04-05T16:39:46.033825Z,2014-08-10T13:46:45.697648Z
Zikmund_2018_fall,oppel-balkans,171349,Zikmund,558,,
Zuri_2017_fall,migra-spain,5533,Zuri,2398,2017-09-06T17:00:27.186558Z,2017-09-25T20:46:01.044689Z
