id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Orada_2015_fall,buechley-mideast,48500703778,Orada,1499,2015-08-28T03:00:00Z,2015-09-21T08:21:18.993874Z
Orada_2016_fall,buechley-mideast,48500703778,Orada,731,2016-09-15T03:00:00Z,2016-10-01T03:07:53.481405Z
Orada_2016_spring,buechley-mideast,48500703778,Orada,725,2016-05-12T03:00:00Z,2016-06-04T06:36:16.699751Z
Orada_2017_spring,buechley-mideast,48500703778,Orada,163,,
Ossau_2018_fall,kobierzycki-france,17996,Ossau,132,2018-09-01T05:00:00Z,2018-09-11T01:28:11.052269Z
Panteley_2018_fall,oppel-balkans,171360,Panteley,3481,2018-08-29T04:25:13.140883Z,2018-12-24T16:31:41.298682Z
Panteley_2018_spring,oppel-balkans,171360,Panteley,1100,,
Paschalis_2013_fall,oppel-balkans,130670,Paschalis,1527,2013-09-08T04:00:00Z,2013-10-08T22:00:00Z
Paschalis_2014_spring,oppel-balkans,130670,Paschalis,720,,
Poiares_2017_fall,life.rupis-spain,48797733001,Poiares,1052,2017-09-21T03:04:41.720132Z,2017-10-24T20:00:00Z
Poiares_2017_spring,life.rupis-spain,48797733001,Poiares,322,,
Polya_2018_fall,oppel-balkans,171356,Polya,3694,2018-10-03T00:00:00Z,2018-12-28T18:00:00Z
Polya_2018_spring,oppel-balkans,171356,Polya,1100,,
Provence_2017_fall,kobierzycki-france,5018,Provence,2318,2017-08-14T05:00:00Z,2017-09-03T13:03:31.603922Z
Provence_2018_fall,kobierzycki-france,5018,Provence,942,2018-07-19T06:00:00Z,2018-10-07T18:00:00Z
Provence_2018_spring,kobierzycki-france,5018,Provence,2327,2018-03-09T06:00:00Z,2018-04-07T03:51:06.263603Z
Pyrenees_2015_fall,kobierzycki-france,48601087785,Pyrenees,955,,
Pyrenees_2015_spring,kobierzycki-france,48601087785,Pyrenees,32,,
Pyrenees_2016_fall,kobierzycki-france,48601087785,Pyrenees,576,2016-09-08T08:20:03.305400Z,2016-10-27T18:00:00Z
Pyrenees_2016_spring,kobierzycki-france,48601087785,Pyrenees,555,,
Quel_2016_fall,migra-spain,4405,Quel,649,2016-09-02T06:00:00Z,2016-10-20T10:00:00Z
Quel_2017_fall,migra-spain,4405,Quel,1385,,
Quel_2017_spring,migra-spain,4405,Quel,1163,,
Quel_2018_spring,migra-spain,4405,Quel,17,,
Redcliff_2013_fall,oppel-balkans,130673,Redcliff,198,2013-09-10T18:59:12.186028Z,2013-09-24T21:17:44.776637Z
Regina_2016_fall,oppel-balkans,149506,Regina,166,2016-09-02T05:00:00Z,2016-09-13T07:09:56.378995Z
Rupis_2016_fall,life.rupis-spain,48511694900,Rupis,1387,2016-09-20T09:00:00Z,2016-10-09T19:00:00Z
Rupis_2017_fall,life.rupis-spain,48511694900,Rupis,1264,2017-09-14T07:00:00Z,2017-09-29T21:49:50.916832Z
Rupis_2017_spring,life.rupis-spain,48511694900,Rupis,1386,2017-04-02T09:00:00Z,2017-04-18T15:50:04.515611Z
Rupis_2018_fall,life.rupis-spain,48511694900,Rupis,1575,2018-09-22T07:00:00Z,2018-10-12T15:15:33.606204Z
Rupis_2018_spring,life.rupis-spain,48511694900,Rupis,1257,2018-03-11T06:00:00Z,2018-04-02T19:30:53.007980Z
Sanie_2013_fall,oppel-balkans,131249,Sanie,1560,2013-08-02T05:00:00Z,2013-10-09T17:53:33.503649Z
Sanie_2014_fall,oppel-balkans,131249,Sanie,2314,,
Sanie_2014_spring,oppel-balkans,131249,Sanie,2249,,
Sanie_2015_fall,oppel-balkans,131249,Sanie,2206,2015-07-24T02:00:00Z,2015-09-07T12:44:07.935400Z
Sanie_2015_spring,oppel-balkans,131249,Sanie,2232,2015-05-07T00:00:00Z,2015-05-31T20:46:38.576361Z
Sanie_2016_fall,oppel-balkans,131249,Sanie,1108,2016-07-02T00:00:00Z,2016-10-19T13:39:56.694600Z
Sanie_2016_spring,oppel-balkans,131249,Sanie,2186,2016-04-12T00:00:00Z,2016-05-12T12:02:42.226677Z
Sarygush_2017_fall,karyakin-russia,117,Sarygush,300,2017-09-05T05:00:00Z,2017-09-20T22:03:11.680212Z
Serhat_2014_fall,buechley-mideast,10007,Serhat,705,2014-09-18T00:00:00Z,2014-10-04T16:43:40.046370Z
Serhat_2014_spring,buechley-mideast,10007,Serhat,223,,
Spartacus_2010_fall,oppel-balkans,61952,Spartacus,966,2010-09-06T17:00:00Z,2010-11-17T06:57:27.563003Z
Spartacus_2011_spring,oppel-balkans,61952,Spartacus,124,,
Svetlina_2012_fall,oppel-balkans,118152,Svetlina,1348,2012-09-06T05:00:00Z,2012-11-16T00:24:57.716275Z
Svetlina_2013_fall,oppel-balkans,118152,Svetlina,2108,2013-11-22T13:10:13.893996Z,2013-12-12T14:56:23.164983Z
Svetlina_2013_spring,oppel-balkans,118152,Svetlina,2046,,
Svetlina_2014_fall,oppel-balkans,118152,Svetlina,813,,
Svetlina_2014_spring,oppel-balkans,118152,Svetlina,2176,2014-05-24T04:00:00Z,2014-06-10T21:31:04.334008Z
Tuzluca_2013_fall,buechley-mideast,209,Tuzluca,3979,2013-08-17T08:02:36.416309Z,2013-10-08T23:00:00Z
Tuzluca_2013_spring,buechley-mideast,209,Tuzluca,205,,
Tuzluca_2014_fall,buechley-mideast,209,Tuzluca,4242,2014-08-01T00:00:00Z,2014-10-11T22:00:00Z
Tuzluca_2014_spring,buechley-mideast,209,Tuzluca,3960,2014-04-05T08:08:07.414295Z,2014-05-04T04:09:55.429814Z
Tuzluca_2015_fall,buechley-mideast,209,Tuzluca,4354,2015-08-28T00:00:00Z,2015-09-28T06:23:08.325422Z
Tuzluca_2015_spring,buechley-mideast,209,Tuzluca,4212,2015-01-28T00:00:00Z,2015-04-07T15:00:38.810501Z
Tuzluca_2016_fall,buechley-mideast,209,Tuzluca,2274,2016-09-09T00:00:00Z,2016-10-08T01:07:28.412272Z
Tuzluca_2016_spring,buechley-mideast,209,Tuzluca,4175,2016-03-11T18:02:59.840117Z,2016-04-09T19:14:43.287792Z
Volen_2012_fall,oppel-balkans,118148,Volen,1514,2012-09-05T07:00:00Z,2012-12-31T22:00:00Z
Volen_2013_fall,oppel-balkans,118148,Volen,2243,,
Volen_2013_spring,oppel-balkans,118148,Volen,2217,,
Volen_2014_fall,oppel-balkans,118148,Volen,1007,2014-09-19T03:46:38.967244Z,2014-10-04T17:01:13.033433Z
Volen_2014_spring,oppel-balkans,118148,Volen,2143,2014-04-29T05:00:00Z,2014-07-05T04:18:26.578554Z
Zikmund_2018_fall,oppel-balkans,171349,Zikmund,558,,
Zuri_2017_fall,migra-spain,5533,Zuri,2398,2017-09-08T06:00:00Z,2017-09-20T08:53:16.611427Z
