id.yr.season,study,tag,id,N_locs,start_mig,end_mig
Mille_2014_spring,buechley-mideast,132085,Mille,1488,,
Mille_2015_spring,buechley-mideast,132085,Mille,1273,,
Odiseas_2012_fall,oppel-balkans,118149,Odiseas,47,,
Orada_2015_fall,buechley-mideast,48500703778,Orada,1499,2015-08-28T03:00:00Z,2015-09-23T17:05:12.532413Z
Orada_2016_fall,buechley-mideast,48500703778,Orada,731,2016-09-15T03:00:00Z,2016-10-02T15:45:13.030517Z
Orada_2016_spring,buechley-mideast,48500703778,Orada,725,2016-05-12T03:00:00Z,2016-06-06T16:00:53.680097Z
Orada_2017_spring,buechley-mideast,48500703778,Orada,163,,
Ossau_2018_fall,kobierzycki-france,17996,Ossau,132,2018-09-01T05:00:00Z,2018-09-11T23:42:25.784072Z
Panteley_2018_fall,oppel-balkans,171360,Panteley,3481,2018-08-14T20:02:30.235328Z,2019-01-08T00:54:24.204237Z
Panteley_2018_spring,oppel-balkans,171360,Panteley,1100,,
Paschalis_2013_fall,oppel-balkans,130670,Paschalis,1527,2013-09-08T04:00:00Z,2013-10-08T22:00:00Z
Paschalis_2014_spring,oppel-balkans,130670,Paschalis,720,,
Poiares_2017_fall,life.rupis-spain,48797733001,Poiares,1052,2017-09-17T20:40:04.886788Z,2017-10-24T20:00:00Z
Poiares_2017_spring,life.rupis-spain,48797733001,Poiares,322,,
Polya_2018_fall,oppel-balkans,171356,Polya,3694,2018-10-03T00:00:00Z,2018-12-28T18:00:00Z
Polya_2018_spring,oppel-balkans,171356,Polya,1100,,
Provence_2017_fall,kobierzycki-france,5018,Provence,2318,2017-08-14T05:00:00Z,2017-09-05T08:04:08.231870Z
Provence_2018_fall,kobierzycki-france,5018,Provence,942,2018-07-19T06:00:00Z,2018-10-07T18:00:00Z
Provence_2018_spring,kobierzycki-france,5018,Provence,2327,2018-03-09T06:00:00Z,2018-04-08T17:09:38.046228Z
Pyrenees_2015_fall,kobierzycki-france,48601087785,Pyrenees,955,,
Pyrenees_2015_spring,kobierzycki-france,48601087785,Pyrenees,32,,
Pyrenees_2016_fall,kobierzycki-france,48601087785,Pyrenees,576,2016-09-03T07:31:17.916421Z,2016-10-27T18:00:00Z
Pyrenees_2016_spring,kobierzycki-france,48601087785,Pyrenees,555,,
Quel_2016_fall,migra-spain,4405,Quel,649,2016-09-01T06:06:26.743853Z,2016-10-20T10:00:00Z
Quel_2017_fall,migra-spain,4405,Quel,1385,,
Quel_2017_spring,migra-spain,4405,Quel,1163,,
Quel_2018_spring,migra-spain,4405,Quel,17,,
Redcliff_2013_fall,oppel-balkans,130673,Redcliff,198,2013-09-09T01:40:26.307094Z,2013-09-26T14:36:30.655571Z
Regina_2016_fall,oppel-balkans,149506,Regina,166,2016-09-01T14:23:45.592501Z,2016-09-14T13:43:14.580401Z
Rupis_2016_fall,life.rupis-spain,48511694900,Rupis,1387,2016-09-19T01:03:25.327258Z,2016-10-09T19:00:00Z
Rupis_2017_fall,life.rupis-spain,48511694900,Rupis,1264,2017-09-12T20:13:17.849946Z,2017-10-01T18:24:25.069162Z
Rupis_2017_spring,life.rupis-spain,48511694900,Rupis,1386,2017-04-02T09:00:00Z,2017-04-19T20:34:55.990897Z
Rupis_2018_fall,life.rupis-spain,48511694900,Rupis,1575,2018-09-22T07:00:00Z,2018-10-13T22:50:51.357985Z
Rupis_2018_spring,life.rupis-spain,48511694900,Rupis,1257,2018-03-11T06:00:00Z,2018-04-04T04:24:07.626820Z
Sanie_2013_fall,oppel-balkans,131249,Sanie,1560,2013-08-02T05:00:00Z,2013-10-11T11:14:12.190275Z
Sanie_2014_fall,oppel-balkans,131249,Sanie,2314,,
Sanie_2014_spring,oppel-balkans,131249,Sanie,2249,,
Sanie_2015_fall,oppel-balkans,131249,Sanie,2206,2015-07-24T02:00:00Z,2015-09-09T05:20:19.494362Z
Sanie_2015_spring,oppel-balkans,131249,Sanie,2232,2015-05-04T20:41:18.310679Z,2015-06-03T19:18:22.860416Z
Sanie_2016_fall,oppel-balkans,131249,Sanie,1108,2016-07-02T00:00:00Z,2016-10-24T14:28:42.083579Z
Sanie_2016_spring,oppel-balkans,131249,Sanie,2186,2016-04-12T00:00:00Z,2016-05-15T19:02:20.545942Z
Sarygush_2017_fall,karyakin-russia,117,Sarygush,300,2017-09-05T05:00:00Z,2017-09-22T00:02:15.035161Z
Serhat_2014_fall,buechley-mideast,10007,Serhat,705,2014-09-18T00:00:00Z,2014-10-06T04:31:40.810431Z
Serhat_2014_spring,buechley-mideast,10007,Serhat,223,,
Spartacus_2010_fall,oppel-balkans,61952,Spartacus,966,2010-09-06T17:00:00Z,2010-11-25T01:10:32.178625Z
Spartacus_2011_spring,oppel-balkans,61952,Spartacus,124,,
Svetlina_2012_fall,oppel-balkans,118152,Svetlina,1348,2012-09-06T05:00:00Z,2012-11-21T04:45:16.402949Z
Svetlina_2013_fall,oppel-balkans,118152,Svetlina,2108,2013-11-20T02:20:20.702751Z,2013-12-15T01:46:16.356229Z
Svetlina_2013_spring,oppel-balkans,118152,Svetlina,2046,,
Svetlina_2014_fall,oppel-balkans,118152,Svetlina,813,,
Svetlina_2014_spring,oppel-balkans,118152,Svetlina,2176,2014-05-24T04:00:00Z,2014-06-11T14:46:36.532434Z
Tuzluca_2013_fall,buechley-mideast,209,Tuzluca,3979,2013-08-11T02:05:14.025957Z,2013-10-13T17:59:14.957967Z
Tuzluca_2013_spring,buechley-mideast,209,Tuzluca,205,,
Tuzluca_2014_fall,buechley-mideast,209,Tuzluca,4242,2014-08-01T00:00:00Z,2014-10-11T22:00:00Z
Tuzluca_2014_spring,buechley-mideast,209,Tuzluca,3960,2014-04-01T19:37:40.348117Z,2014-05-07T16:40:22.495992Z
Tuzluca_2015_fall,buechley-mideast,209,Tuzluca,4354,2015-08-28T00:00:00Z,2015-09-30T06:19:48.657455Z
Tuzluca_2015_spring,buechley-mideast,209,Tuzluca,4212,2015-01-28T00:00:00Z,2015-04-10T12:01:35.506553Z
Tuzluca_2016_fall,buechley-mideast,209,Tuzluca,2274,2016-09-09T00:00:00Z,2016-10-09T14:46:12.996083Z
Tuzluca_2016_spring,buechley-mideast,209,Tuzluca,4175,2016-03-08T04:54:41.985367Z,2016-04-13T08:23:01.142542Z
Volen_2012_fall,oppel-balkans,118148,Volen,1514,2012-09-05T07:00:00Z,2012-12-31T22:00:00Z
Volen_2013_fall,oppel-balkans,118148,Volen,2243,,
Volen_2013_spring,oppel-balkans,118148,Volen,2217,,
Volen_2014_fall,oppel-balkans,118148,Volen,1007,2014-09-17T06:11:55.675852Z,2014-10-06T14:35:56.324825Z
Volen_2014_spring,oppel-balkans,118148,Volen,2143,2014-04-29T05:00:00Z,2014-07-11T18:50:03.289069Z
Zikmund_2018_fall,oppel-balkans,171349,Zikmund,558,,
Zuri_2017_fall,migra-spain,5533,Zuri,2398,2017-09-08T06:00:00Z,2017-09-21T08:49:21.844767Z
